id,created_at,updated_at,serialNo,batch,vesselName,loadPort,vesselSailingDate,blDate,quantity,netBl,tmVariationQty,baseUnitOfMeasure,plant,dischargePort,customerName,vessArrivalDt,norTenderedDate,norAcceptedDate,dischargeCommensementDate,dischargeCompletionDate,daysTaken,demurrageRate,arrivalPort,arrPortDesc,expectedArrivalDat,loadPortName,customsOutOfCharg,fullDetailOcc,edrmPermissionLett,materialCode,dischargeRate,settleUnsettle,settleUnsettleStatus,layDateToStart,laytimeToCompleteAsPerAgreedDiscR,tentativeLaytimeCalculationTime,tentatvLaytimeRate,qtyHeader,countryId,countryName,uniqueVesselId,customerNo,compositeKey,vesselArrivelTime,time,startTime,dischargeCommensementTime,dischargeCompletionTime,norAcceptedTime,norTenderedTime,layTimeToStart,endTime,actualLaytime,berthingTime,deductionPeriod
6432f301-ea62-45b4-989f-36d2417f32fe,51:29.0,34:36.9,2,I202223381,MV CHOW,33,00:00.0,00:00.0,32000,32000,0,MTS,5237,AEL-TUNA-EXBOND,AMBUJA CEMENT LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,9,20500,5237,AEL-TUNA-EXBOND,00:00.0,BALTIMORE,,,,S20010105,35000,2,Unsettled,00:00.0,3.6,-0.28,-5647.75,126159,US,USA,1000005828,1001485,2|I202223381|1000005828,09:00:00,08:50:00,00:00:00,20:50:00,17:50:00,00:00:00,09:00:00,20:50:00,00:00:00,00:00:00,00:00:00,00:00:00
e8cc7c78-88d5-423c-b3b5-36f47e009141,51:29.0,34:36.9,2,I202324217,MV BABY CASSIOPEIA,33,00:00.0,00:00.0,65000,0,0,MTS,5231,AEL-KRISHNAPATNAM-EXBOND,BHARATHI CEMENT CORPORATION,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,4,22000,5231,AEL-KRISHNAPATNAM-EXBOND,00:00.0,BALTIMORE,,,,S20010105,30000,,,00:00.0,2.23,0.39,4290,66900,US,USA,1000006341,112356,2|I202324217|1000006341,15:00:00,08:45:00,00:00:00,03:40:00,23:45:00,00:00:00,15:00:00,03:40:00,00:00:00,00:00:00,00:00:00,00:00:00
0497c1b5-7a4c-481d-81ec-37050cb88787,51:29.0,34:36.9,1,I202425130,MV NAVIOS ETOILE,16,00:00.0,00:00.0,80163,80163,0,MTS,5230,AEL-DHAMRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,26500,5230,AEL-DHAMRA-EXBOND,00:00.0,RICHARDS BAY COAL TERMINAL,,,,S20010105,37000,,,00:00.0,2.17,1.31,17312.45,80163,ZA,SOUTH AFRICA,1000007015,113025,1|I202425130|1000007015,10:44:00,19:16:00,00:00:00,09:15:00,06:00:00,00:00:00,10:44:00,09:15:00,00:00:00,00:00:00,00:00:00,00:00:00
b67c4b17-a8d5-4774-a807-37243ed52695,51:29.0,34:36.9,1,I202223210,MV CAPE CONDOR,23,00:00.0,00:00.0,0,0,0,MTS,5224,AEL-GANGAVARAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,,00:00.0,00:00.0,14,11000,5224,AEL-GANGAVARAM-EXBOND,00:00.0,"TARAKAN A,INDONESIA",,,,S20010105,35000,1,Settled,00:00.0,4.71,-1.03,-11282.7,165000,ID,INDONESIA,1000005521,113025,1|I202223210|1000005521,13:27:00,16:18:00,00:00:00,12:00:00,05:45:00,00:00:00,13:27:00,12:00:00,00:00:00,00:00:00,00:00:00,00:00:00
a71076f7-dd5a-4f62-b750-374e6b6e11d4,51:29.0,34:36.9,6,I201718242,MV RAHI,23,00:00.0,00:00.0,4000,0,0,MTS,5201,AEL-MUNDRA-EXBOND,SAKTHI ENERGY PVT LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,21750,5201,AEL-MUNDRA-EXBOND,00:00.0,"TARAKAN A,INDONESIA",,,,S20010105,45000,2,Unsettled,00:00.0,3.59,1.29,14064.64,161700,ID,INDONESIA,1000003340,115220,6|I201718242|1000003340,15:24:00,23:51:00,00:00:00,19:05:00,15:15:00,00:00:00,15:24:00,19:05:00,00:00:00,00:00:00,00:00:00,12:55:00
254503ce-08cf-43cf-bf53-3758dbb9fd38,51:29.0,34:36.9,2,H202122054,MV SHANDONG DING SHENG,0,,00:00.0,59991,59991,0,MTS,5231,AEL-KRISHNAPATNAM-EXBOND,KALBURGI CEMENT PVT LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,6,0,5231,AEL-KRISHNAPATNAM-EXBOND,00:00.0,,,,,S20010109,0,,,,0,-738227.8,0,124841,,,1000005321,115806,2|H202122054|1000005321,21:36:00,09:44:00,00:00:00,09:45:00,07:20:00,00:00:00,21:36:00,00:00:00,00:00:00,00:00:00,00:00:00,11:46:00
16f94fe5-97ea-49b2-898b-376d93c9866a,51:29.0,34:36.9,2,H202223038,MV DARYA GAYATRI,0,,00:00.0,5500,5500,0,MTS,5231,AEL-KRISHNAPATNAM-EXBOND,A ONE STEEL AND ALLOYS PVT LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,7,0,5231,AEL-KRISHNAPATNAM-EXBOND,00:00.0,,,,,S20010105,0,,,00:00.0,0,-2.37,0,39750,,,1000005577,116515,2|H202223038|1000005577,07:54:00,18:41:00,00:00:00,17:45:00,02:35:00,00:00:00,07:54:00,17:45:00,00:00:00,00:00:00,00:00:00,00:00:00
57b201d1-20d3-447c-a6ea-378f46a31bff,34:35.0,35:01.2,1,I24250380A,MV OCEAN SCALLION,16,00:00.0,00:00.0,35000,40000,0,MTS,5224,AEL-GANGAVARAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,1,18000,5224,AEL-GANGAVARAM-EXBOND,00:00.0,RICHARDS BAY COAL TERMINAL,,,,S20010105,25000,,,00:00.0,1.4,0.33,2970,35000,ZA,SOUTH AFRICA,1000007242,113025,1|I24250380A|1000007242,02:12:00,07:18:00,00:00:00,07:50:00,09:30:00,00:00:00,02:12:00,07:50:00,00:00:00,00:00:00,00:00:00,00:00:00
3eef729b-344c-47d9-a449-3795d7b85c49,51:29.0,34:36.9,5,I202223076,MV JUDD,12,00:00.0,00:00.0,25000,25000,0,MTS,5224,AEL-GANGAVARAM-EXBOND,NTPC LTD,00:00.0,00:00.0,,00:00.0,00:00.0,9,19000,5224,AEL-GANGAVARAM-EXBOND,00:00.0,TANJUNG BARA COAL TERMINAL,,,,S20010105,35000,1,Settled,00:00.0,4.71,-0.28,-5238.3,165000,ID,INDONESIA,1000005228,17692,5|I202223076|1000005228,21:26:00,04:10:00,00:00:00,02:45:00,02:30:00,00:00:00,22:20:00,02:45:00,00:00:00,00:00:00,00:00:00,00:00:00
32fd434f-47d9-4b96-b96d-379d7edd1a58,51:29.0,34:36.9,1,I202324090,MV BULK NORTHVILLE,16,00:00.0,00:00.0,110807,110807,0,MTS,5224,AEL-GANGAVARAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,,00:00.0,00:00.0,7,17000,5224,AEL-GANGAVARAM-EXBOND,00:00.0,RICHARDS BAY COAL TERMINAL,,,,S20010105,35000,2,Unsettled,00:00.0,3.17,0.35,2940.15,110807,ZA,SOUTH AFRICA,1000006158,113025,1|I202324090|1000006158,05:01:00,12:29:00,00:00:00,21:45:00,17:30:00,00:00:00,05:01:00,21:45:00,00:00:00,00:00:00,00:00:00,00:00:00
71fbe7e6-e009-4ef3-997a-37cc90dfc29a,35:21.0,35:42.8,1,S202425112,MV PSARROS D,5212,00:00.0,00:00.0,76610,0,0,MTS,5227,AEL-THOOTHUKUDI-EXBOND,NLC TAMILNADU POWER LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,4,11000,5227,AEL-THOOTHUKUDI-EXBOND,00:00.0,,,,,S20010113,15000,,,00:00.0,5.11,1.45,7960.15,76610,,,1000007366,115772,1|S202425112|1000007366,13:06:00,09:12:00,00:00:00,18:30:00,22:18:00,00:00:00,13:06:00,18:30:00,00:00:00,00:00:00,00:00:00,11:55:00
65471a58-3be6-4ce3-8d24-3810d7c45097,51:29.0,34:36.9,3,I202223159,MV P.S PALIO,6,00:00.0,00:00.0,125000,125000,0,MTS,5224,AEL-GANGAVARAM-EXBOND,SIPAT SUPER THERMAL POWER STATION,00:00.0,00:00.0,,00:00.0,00:00.0,17,13000,5224,AEL-GANGAVARAM-EXBOND,00:00.0,"MUARA PANTAI ANCHORAGE, BERAU REGENCY",,,,S20010105,35000,1,Settled,00:00.0,4.71,-1.33,-17234.1,165000,ID,INDONESIA,1000005411,200160,3|I202223159|1000005411,15:53:00,15:20:00,00:00:00,07:00:00,08:00:00,00:00:00,16:40:00,07:00:00,00:00:00,00:00:00,00:00:00,00:00:00
38500142-478d-4ffa-ad6d-38117cc900d8,35:21.0,35:42.8,1,I24250456A,MV IOLCOS FIGHTER,4,00:00.0,00:00.0,74384,74384,0,MTS,5203,AEL-DAHEJ-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,13723,5203,AEL-DAHEJ-EXBOND,00:00.0,SAMARINDA ANCHORAGE,,,,S20010105,30000,,,00:00.0,2.48,0.39,2672.55,74384,ID,INDONESIA,1000003873,113025,1|I24250456A|1000003873,12:48:00,01:42:00,00:00:00,12:25:00,14:30:00,00:00:00,12:48:00,12:25:00,00:00:00,00:00:00,00:00:00,00:00:00
4b996c25-b6ee-4732-86b7-38238ca85646,51:29.0,34:36.9,1,I202324057,MV ALICE OLDENDORFF,28,00:00.0,00:00.0,102766,0,0,MTS,5203,AEL-DAHEJ-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,11,17000,5203,AEL-DAHEJ-EXBOND,00:00.0,"ADANG BAY ANCHORAGE, EAST KALIMANTAN (INDONESIA)",,,,S20010105,30000,1,Settled,00:00.0,3.43,-3.05,-51926.5,102766,ID,INDONESIA,1000006106,113025,1|I202324057|1000006106,02:00:00,10:00:00,00:00:00,00:25:00,12:00:00,00:00:00,02:00:00,00:25:00,00:00:00,00:00:00,00:00:00,00:00:00
22c1991f-12c1-4166-8b6d-383f52644b47,51:29.0,34:36.9,1,I202425199,MV SAKIZAYA BRAVE,22,00:00.0,00:00.0,35000,35000,0,MTS,5224,AEL-GANGAVARAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,15500,5224,AEL-GANGAVARAM-EXBOND,00:00.0,BUNYO ANCHORAGE,,,,S20010105,25000,,,00:00.0,1.4,-1.08,-16740,35000,ID,INDONESIA,1000007071,113025,1|I202425199|1000007071,04:49:00,15:15:00,00:00:00,09:15:00,20:45:00,00:00:00,05:30:00,09:15:00,00:00:00,00:00:00,00:00:00,00:00:00
57fd7789-068d-4a18-ae69-38411685e863,51:29.0,34:36.9,1,I202122078,MV JAL KAMAL,0,00:00.0,00:00.0,60500,60500,0,MTS,5234,AEL-HAZIRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,5,28000,,,00:00.0,,,,,S20010105,0,,,00:00.0,0,-2.11,-59080,60500,,,1000004734,113025,1|I202122078|1000004734,05:00:00,16:00:00,00:00:00,18:24:00,21:00:00,00:00:00,05:00:00,18:24:00,00:00:00,00:00:00,00:00:00,00:00:00
104e5a27-df3a-46a9-ab69-3860243cb3f1,51:29.0,34:36.9,2,I202223139,MV MONEMVASIA,12,00:00.0,00:00.0,60083,60083,0,MTS,5208,AEL-MORMUGAO-EXBOND,SOLAPUR SUPER THERMAL POWER PROJECT,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,7,20000,5208,AEL-MORMUGAO-EXBOND,00:00.0,TANJUNG BARA COAL TERMINAL,,,,S20010105,30000,1,Settled,00:00.0,2.67,-1.57,-31412,80083,ID,INDONESIA,1000005378,205989,2|I202223139|1000005378,19:36:00,20:54:00,00:00:00,10:45:00,16:30:00,00:00:00,19:36:00,10:45:00,00:00:00,00:00:00,00:00:00,00:00:00
1b05f5fe-265b-4f21-9c39-3866556b9423,51:29.0,34:36.9,5,I202223174,MV GENCO HADRIAN,6,00:00.0,00:00.0,20000,0,0,MTS,5203,AEL-DAHEJ-EXBOND,RVUNL-CHHABRA,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,6,20500,5203,AEL-DAHEJ-EXBOND,00:00.0,"MUARA PANTAI ANCHORAGE, BERAU REGENCY",,,,S20010105,30000,1,Settled,00:00.0,3.05,0.53,5446.85,91543,ID,INDONESIA,1000005401,200044,5|I202223174|1000005401,05:18:00,22:42:00,00:00:00,15:35:00,04:00:00,00:00:00,05:18:00,15:35:00,00:00:00,00:00:00,00:00:00,00:00:00
d97b4443-d317-45e5-b158-38843bf0078a,51:29.0,34:36.9,1,I202324368,MV NAZIA JAHAN,9,00:00.0,00:00.0,56660,56660,0,MTS,5234,AEL-HAZIRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,7,14500,5234,AEL-HAZIRA-EXBOND,00:00.0,"MUARA JAWA ANCHORAGE,",,,,S20010105,25000,,,00:00.0,2.27,0.27,1931.4,56660,ID,INDONESIA,1000006512,113025,1|I202324368|1000006512,11:00:00,02:18:00,00:00:00,06:00:00,13:18:00,00:00:00,11:00:00,06:00:00,00:00:00,00:00:00,00:00:00,07:24:00
fdf7ada4-b919-41cf-8cb4-389938dfa877,51:29.0,34:36.9,1,I202425067,MV IOLCOS COMMANDER,28,00:00.0,00:00.0,71762,71762,0,MTS,5227,AEL-THOOTHUKUDI-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,14,18000,5227,AEL-THOOTHUKUDI-EXBOND,00:00.0,"ADANG BAY ANCHORAGE, EAST KALIMANTAN (INDONESIA)",,,,S20010105,8333,,,00:00.0,8.61,2.64,23776.2,71762,ID,INDONESIA,1000006880,113025,1|I202425067|1000006880,01:48:00,17:42:00,00:00:00,15:30:00,19:30:00,00:00:00,01:48:00,15:30:00,00:00:00,00:00:00,00:00:00,04:40:00
67dbfb32-b2fe-496b-a611-38ad54a75763,51:29.0,34:36.9,1,S202425043,MV SAFEEN AL AMAN,5212,00:00.0,00:00.0,75653,0,0,MTS,5208,AEL-MORMUGAO-EXBOND,NTPC LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,13,20137,5208,AEL-MORMUGAO-EXBOND,00:00.0,,,,,S20010113,25000,,,,3.03,-739087.25,-14883000636,75653,,,1000007021,20666,1|S202425043|1000007021,00:36:00,06:54:00,00:00:00,10:00:00,07:30:00,00:00:00,00:36:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
d8959f9a-cc39-46fd-9192-38c8f02d9b64,51:29.0,34:36.9,4,I202223039,MV STAR CALYPSO,23,00:00.0,00:00.0,27134,27134,0,MTS,5212,AEL-PARADIP-EXBOND,KODERMA THERMAL POWER STATION,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,6,29500,5212,AEL-PARADIP-EXBOND,00:00.0,"TARAKAN A,INDONESIA",,,,S20010105,0,1,Settled,00:00.0,0,-2.69,-79355,78520,ID,INDONESIA,1000005170,113863,4|I202223039|1000005170,06:24:00,14:21:00,00:00:00,04:05:00,20:45:00,00:00:00,06:24:00,04:05:00,00:00:00,00:00:00,00:00:00,00:00:00
e4dddf5b-b2fc-4cb6-a453-38d7f93a08bd,51:29.0,34:36.9,3,I201718462,MV CAPRICORN SIGMA,16,00:00.0,00:00.0,5000,0,0,MTS,5201,AEL-MUNDRA-EXBOND,GUJARAT STATE ELECTRICITY,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,18250,5201,AEL-MUNDRA-EXBOND,00:00.0,RICHARDS BAY COAL TERMINAL,,,,S20010105,0,,,,0,-736789.25,-13446403995,89287,ZA,SOUTH AFRICA,1000003505,200047,3|I201718462|1000003505,13:42:00,16:38:00,00:00:00,17:15:00,06:20:00,00:00:00,13:42:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
14c8d3ff-d2ae-4482-b0c3-38f8f9f9852a,35:21.0,35:42.8,1,I24250411A,MV GOODSHIP,16,00:00.0,00:00.0,117174,117174,0,MTS,5230,AEL-DHAMRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,16000,5230,AEL-DHAMRA-EXBOND,00:00.0,RICHARDS BAY COAL TERMINAL,,,,S20010105,35000,,,00:00.0,3.35,0.95,7582.4,117174,ZA,SOUTH AFRICA,1000007279,113025,1|I24250411A|1000007279,20:38:00,14:22:00,00:00:00,01:30:00,11:00:00,00:00:00,20:38:00,01:30:00,00:00:00,00:00:00,00:00:00,00:00:00
77e5d3c4-7f41-43c4-b571-390b823ab99b,51:29.0,34:36.9,2,I201920234,MV AGIOS IOANNIS,0,00:00.0,00:00.0,71500,71500,0,MTS,5213,AEL-VISAKHAPATNAM-EXBOND,NTPC LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,15750,,,00:00.0,,,,,S20010105,0,,,00:00.0,0,-3.15,-49612.5,71500,,,1000004105,205987,2|I201920234|1000004105,06:10:00,13:05:00,00:00:00,16:15:00,19:45:00,00:00:00,06:40:00,16:15:00,00:00:00,00:00:00,00:00:00,00:00:00
e74ca8ae-fd1e-4902-b619-393c92f2dabe,51:29.0,34:36.9,1,I202223315,MV CAPE PEONY,4,00:00.0,00:00.0,62500,62500,0,MTS,5206,AEL-NAVLAKHI-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,9,19000,5206,AEL-NAVLAKHI-EXBOND,00:00.0,SAMARINDA ANCHORAGE,,,,S20010105,12000,2,Unsettled,00:00.0,5.21,-2.93,-55702.3,62500,ID,INDONESIA,1000005730,113025,1|I202223315|1000005730,06:00:00,10:00:00,00:00:00,12:45:00,16:00:00,00:00:00,06:00:00,12:45:00,00:00:00,00:00:00,00:00:00,00:00:00
31753bed-49bb-4e4b-b460-3942b2ec7188,51:29.0,34:36.9,3,I202324410,MV ALEXANDRA P,6,00:00.0,00:00.0,40000,0,0,MTS,5203,AEL-DAHEJ-EXBOND,WANAKBORI THERMAL POWER STATION,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,18,17500,5203,AEL-DAHEJ-EXBOND,00:00.0,"MUARA PANTAI ANCHORAGE, BERAU REGENCY",,,,S20010105,30000,,,00:00.0,2.75,-0.14,-2450,82500,ID,INDONESIA,1000006582,110927,3|I202324410|1000006582,20:12:00,20:48:00,00:00:00,19:45:00,17:00:00,00:00:00,20:12:00,19:45:00,00:00:00,00:00:00,00:00:00,00:00:00
bb6a96cc-a577-4bda-85ee-39464dbda9ac,51:29.0,34:36.9,1,I202223259,MV GLOBAL FRONTIER,41,00:00.0,00:00.0,56670,56670,0,MTS,5234,AEL-HAZIRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,0,5234,AEL-HAZIRA-EXBOND,00:00.0,PEUNAGA ANCH,,,,S20010105,25000,1,Settled,00:00.0,2.27,-0.21,0,56670,ID,INDONESIA,1000005631,113025,1|I202223259|1000005631,16:54:00,06:06:00,00:00:00,11:24:00,23:00:00,00:00:00,16:54:00,11:24:00,00:00:00,00:00:00,00:00:00,00:00:00
28cdd4cf-ba5b-4c84-aa5f-39566f230e0e,51:29.0,34:36.9,1,I202223170,MV BBG QUINZHOU,44,00:00.0,00:00.0,39000,78193,0,MTS,5230,AEL-DHAMRA-EXBOND,DURGAPUR THERMAL POWER STATION,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,6,26500,5230,AEL-DHAMRA-EXBOND,00:00.0,TANJUNG KAMPEH,,,,S20010105,30000,2,Unsettled,00:00.0,2.61,0.55,7239.8,78193,ID,INDONESIA,1000005426,200174,1|I202223170|1000005426,02:36:00,15:24:00,00:00:00,16:30:00,18:00:00,00:00:00,02:36:00,16:30:00,00:00:00,00:00:00,00:00:00,00:00:00
6d56d16e-76bc-4478-a794-397c05d18926,35:21.0,35:42.8,1,S202425142,MV VELSHEDA,5212,00:00.0,00:00.0,76024,0,0,MTS,5227,AEL-THOOTHUKUDI-EXBOND,NLC TAMILNADU POWER LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,11000,5227,AEL-THOOTHUKUDI-EXBOND,00:00.0,,,,,S20010113,15000,,,00:00.0,5.07,2.56,14070.65,76024,,,1000007534,115772,1|S202425142|1000007534,14:09:00,00:11:00,00:00:00,19:15:00,14:20:00,00:00:00,14:09:00,02:09:00,00:00:00,00:00:00,00:00:00,00:00:00
75ea83c3-39b9-4b00-91c1-39834a4f3350,51:29.0,34:36.9,1,I201617316,MV INDIAN SOLIDARITY,16,00:00.0,00:00.0,42900,42900,0,MTS,5224,AEL-GANGAVARAM-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,1,10000,5224,AEL-GANGAVARAM-EXBOND,00:00.0,RICHARDS BAY COAL TERMINAL,,,,S20010105,25000,,,,1.72,-736249.5,-7362494740,42900,ZA,SOUTH AFRICA,1000003019,113025,1|I201617316|1000003019,01:15:00,02:18:00,00:00:00,06:15:00,04:30:00,00:00:00,02:12:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
83653963-1b80-4832-80f4-3996712b516c,51:29.0,34:36.9,3,H202223123,MV TRINITY I,0,00:00.0,00:00.0,10387,0,0,MTS,5231,AEL-KRISHNAPATNAM-EXBOND,RAWMET RESOURCES PVT LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,0,5231,AEL-KRISHNAPATNAM-EXBOND,00:00.0,,,,,S20010109,0,,,,0,-738613.7,0,32387,,,1000006006,18784,3|H202223123|1000006006,21:12:00,22:18:00,00:00:00,02:00:00,19:30:00,00:00:00,21:12:00,00:00:00,00:00:00,00:00:00,00:00:00,02:30:00
c69c804a-dcad-4ad2-b614-39acb93ea208,51:29.0,34:36.9,2,I202324444,MV SAMJOHN SOLIDARITY,6,00:00.0,00:00.0,25000,25000,0,MTS,5211,AEL-HALDIA-EXBOND,NTPC LTD,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,7,27000,5211,AEL-HALDIA-EXBOND,00:00.0,"MUARA PANTAI ANCHORAGE, BERAU REGENCY",,,,S20010105,10000,,,00:00.0,8.25,0.94,12690,82500,ID,INDONESIA,1000006629,114011,2|I202324444|1000006629,12:35:00,10:25:00,00:00:00,15:40:00,23:00:00,00:00:00,12:35:00,15:40:00,00:00:00,00:00:00,00:00:00,00:00:00
03568b42-6999-447a-ad55-39af4a911984,51:29.0,34:36.9,1,I202324628,MV MARAN VICTORY,16,00:00.0,00:00.0,101921,101921,0,MTS,5230,AEL-DHAMRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,29000,5230,AEL-DHAMRA-EXBOND,00:00.0,RICHARDS BAY COAL TERMINAL,,,,S20010105,35000,,,00:00.0,2.91,0.51,7424,101921,ZA,SOUTH AFRICA,1000006785,113025,1|I202324628|1000006785,21:05:00,21:25:00,00:00:00,07:00:00,18:30:00,00:00:00,21:05:00,07:00:00,00:00:00,00:00:00,00:00:00,02:00:00
5fb307c9-990e-4d7d-a7ef-39c940563fac,51:29.0,34:36.9,2,B202223261,MV GOLDEN FENG,31,00:00.0,00:00.0,12300,0,0,MTS,5203,AEL-DAHEJ-EXBOND,GUJARAT NARMADA VALLEY FERTILIZERS,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,14000,5203,AEL-DAHEJ-EXBOND,00:00.0,ABBOT POINT,,,,S20010105,30000,,,00:00.0,3.17,-0.11,-1502.2,95180,AU,AUSTRALIA,1000005624,100399,2|B202223261|1000005624,03:36:00,12:09:00,00:00:00,09:05:00,15:45:00,00:00:00,03:36:00,09:05:00,00:00:00,00:00:00,00:00:00,00:00:00
80050f0c-30e2-4772-9e83-39db39a34d6c,51:29.0,34:36.9,1,I202324467,MV GALATEIA,4,00:00.0,00:00.0,20000,20000,0,MTS,520C,AEL-DIGHI-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,16183,520C,AEL-DIGHI-EXBOND,00:00.0,SAMARINDA ANCHORAGE,,,,S20010105,0,,,00:00.0,0,-1.44,-23303.52,20000,ID,INDONESIA,1000006619,113025,1|I202324467|1000006619,07:00:00,19:43:00,00:00:00,21:25:00,07:55:00,00:00:00,12:12:00,21:25:00,00:00:00,00:00:00,00:00:00,00:00:00
a885d98b-ab91-409b-b67b-39ed37dd5a9b,51:29.0,34:36.9,1,I202324479,MV ARGOLIS,4,00:00.0,00:00.0,73323,73323,0,MTS,5206,AEL-NAVLAKHI-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,5,14500,5206,AEL-NAVLAKHI-EXBOND,00:00.0,SAMARINDA ANCHORAGE,,,,S20010105,11000,,,00:00.0,6.67,2.5,18093.83,73323,ID,INDONESIA,1000006632,113025,1|I202324479|1000006632,00:48:00,09:35:00,00:00:00,11:05:00,10:23:00,00:00:00,00:48:00,11:05:00,00:00:00,00:00:00,00:00:00,19:00:00
f621e29b-be6e-4630-9dd7-39edf0a7db65,51:29.0,34:36.9,1,I201718460,MV NIGHTKISS,6,00:00.0,00:00.0,145000,0,0,MTS,5201,AEL-MUNDRA-EXBOND,GSECL-SIKKA,00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,4,20500,5201,AEL-MUNDRA-EXBOND,00:00.0,"MUARA PANTAI ANCHORAGE, BERAU REGENCY",,,,S20010105,0,,,,0,-736782.6,-15104043505,165000,ID,INDONESIA,1000003501,200046,1|I201718460|1000003501,23:00:00,15:45:00,00:00:00,09:30:00,14:45:00,00:00:00,23:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
e1af4514-871b-4fc2-9f4f-39ef1eed0a7e,51:29.0,34:36.9,1,I202223379,MV VANGELIS,5,00:00.0,00:00.0,82500,82500,0,MTS,5201,AEL-MUNDRA-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,2,17259,5201,AEL-MUNDRA-EXBOND,00:00.0,"SAMARINDA OFFSHORE,",,,,S20010105,0,1,Settled,00:00.0,0,-1.34,-23127.06,82500,ID,INDONESIA,1000005845,113025,1|I202223379|1000005845,20:42:00,19:18:00,00:00:00,07:50:00,16:00:00,00:00:00,20:42:00,07:50:00,00:00:00,00:00:00,00:00:00,00:00:00
928ad93f-817f-478f-9854-39fa681e5e98,51:29.0,34:36.9,1,I202324313,MV PACIFIC ANOUK,3,00:00.0,00:00.0,80922,80922,0,MTS,5203,AEL-DAHEJ-EXBOND,AEL STOCK & SELL (YTT),00:00.0,00:00.0,00:00.0,00:00.0,00:00.0,3,19000,5203,AEL-DAHEJ-EXBOND,00:00.0,"TABONEO ANCHORAGE,",,,,S20010105,40000,,,00:00.0,2.02,-0.69,-13051.1,80922,ID,INDONESIA,1000006467,113025,1|I202324313|1000006467,04:30:00,00:30:00,00:00:00,11:55:00,05:00:00,00:00:00,04:30:00,11:55:00,00:00:00,00:00:00,00:00:00,00:00:00
